,Date,Team,Name,Injury
409,10/29/2022,DAL,Theo Pinson,DNP - Coach's Decision
410,10/29/2022,DAL,McKinley Wright IV,DNP - Coach's Decision
411,10/29/2022,ATL,Jarrett Culver,DNP - Coach's Decision
412,10/29/2022,ATL,Frank Kaminsky,DNP - Coach's Decision
413,10/29/2022,ATL,Vit Krejci,DNP - Coach's Decision
414,10/29/2022,ATL,Tyrese Martin,DNP - Coach's Decision
415,10/29/2022,MIL,Thanasis Antetokounmpo,DNP - Coach's Decision
416,10/29/2022,MIL,Sandro Mamukelashvili,DNP - Coach's Decision
417,10/29/2022,PHI,Furkan Korkmaz,DNP - Coach's Decision
418,10/29/2022,PHI,Paul Reed,DNP - Coach's Decision
419,10/29/2022,PHI,Jaden Springer,DNP - Coach's Decision
420,10/29/2022,CHI,Tony Bradley,DNP - Coach's Decision
421,10/29/2022,CHI,Malcolm Hill,DNP - Coach's Decision
422,10/29/2022,CHI,Marko Simonovic,DNP - Coach's Decision
423,10/29/2022,BKN,Kessler Edwards,DNP - Coach's Decision
424,10/29/2022,BKN,Day'Ron Sharpe,DNP - Coach's Decision
425,10/29/2022,BKN,Edmond Sumner,DNP - Coach's Decision
426,10/29/2022,BKN,Cam Thomas,DNP - Coach's Decision
427,10/29/2022,GSW,Patrick Baldwin Jr.,DNP - Coach's Decision
428,10/29/2022,GSW,Ryan Rollins,DNP - Coach's Decision
429,10/29/2022,CHA,Kai Jones,DNP - Coach's Decision
430,10/29/2022,CHA,Bryce McGowens,DNP - Coach's Decision
431,10/29/2022,CHA,Mark Williams,DNP - Coach's Decision
432,10/30/2022,ORL,Caleb Houstan,DNP - Coach's Decision
433,10/30/2022,DAL,Facundo Campazzo,DNP - Coach's Decision
434,10/30/2022,DAL,Tyler Dorsey,DNP - Coach's Decision
435,10/30/2022,DAL,Jaden Hardy,DNP - Coach's Decision
436,10/30/2022,DAL,Theo Pinson,DNP - Coach's Decision
437,10/30/2022,DAL,McKinley Wright IV,DNP - Coach's Decision
438,10/30/2022,HOU,Trevor Hudgins,DNP - Coach's Decision
439,10/30/2022,HOU,Boban Marjanovic,DNP - Coach's Decision
440,10/30/2022,PHX,Dario Saric,DNP - Coach's Decision
441,10/30/2022,GSW,Klay Thompson,DNP - Injury/Illness - Right Achilles Tendon; Injury Management
442,10/30/2022,DET,Braxton Key,DNP - Coach's Decision
443,10/30/2022,DET,Kevin Knox II,DNP - Coach's Decision
444,10/30/2022,DET,Rodney McGruder,DNP - Coach's Decision
445,10/30/2022,DET,Nerlens Noel,DNP - Coach's Decision
446,10/30/2022,NOP,Willy Hernangomez,DNP - Coach's Decision
447,10/30/2022,NYK,Ryan Arcidiacono,DNP - Coach's Decision
448,10/30/2022,NYK,Miles McBride,DNP - Coach's Decision
449,10/30/2022,NYK,Svi Mykhailiuk,DNP - Coach's Decision
450,10/30/2022,NYK,Jericho Sims,DNP - Coach's Decision
451,10/30/2022,MIN,Nathan Knight,DNP - Coach's Decision
452,10/30/2022,SAS,Isaiah Roby,"DNP - Injury/Illness - "" ""; Flu-like symptoms"
453,10/30/2022,DEN,Vlatko Cancar,DNP - Coach's Decision
454,10/30/2022,DEN,Bones Hyland,DNP - Coach's Decision
455,10/30/2022,DEN,Zeke Nnaji,DNP - Coach's Decision
456,10/30/2022,DEN,Peyton Watson,DNP - Coach's Decision
457,10/30/2022,LAL,Max Christie,DNP - Coach's Decision
458,10/30/2022,LAL,Scotty Pippen Jr.,DNP - Coach's Decision
459,10/30/2022,WAS,Vernon Carey Jr.,DNP - Coach's Decision
460,10/30/2022,BOS,Blake Griffin,DNP - Coach's Decision
461,10/31/2022,DET,Cory Joseph,DNP - Coach's Decision
462,10/31/2022,DET,Braxton Key,DNP - Coach's Decision
463,10/31/2022,DET,Kevin Knox II,DNP - Coach's Decision
464,10/31/2022,DET,Rodney McGruder,DNP - Coach's Decision
465,10/31/2022,MIL,Thanasis Antetokounmpo,DNP - Coach's Decision
466,10/31/2022,MIL,Sandro Mamukelashvili,DNP - Coach's Decision
467,10/31/2022,SAC,Chimezie Metu,DNP - Coach's Decision
468,10/31/2022,CHA,Kai Jones,DNP - Coach's Decision
469,10/31/2022,CHA,Bryce McGowens,DNP - Coach's Decision
470,10/31/2022,CHA,Mark Williams,DNP - Coach's Decision
471,10/31/2022,PHI,Furkan Korkmaz,DNP - Coach's Decision
472,10/31/2022,PHI,Jaden Springer,DNP - Coach's Decision
473,10/31/2022,WAS,Vernon Carey Jr.,DNP - Coach's Decision
474,10/31/2022,WAS,Jordan Goodwin,DNP - Coach's Decision
475,10/31/2022,WAS,Jordan Schakel,DNP - Coach's Decision
476,10/31/2022,WAS,Isaiah Todd,DNP - Coach's Decision
477,10/31/2022,HOU,Trevor Hudgins,DNP - Coach's Decision
478,10/31/2022,HOU,Boban Marjanovic,DNP - Coach's Decision
479,10/31/2022,LAC,Moses Brown,DNP - Coach's Decision
480,10/31/2022,LAC,Moussa Diabate,DNP - Coach's Decision
481,10/31/2022,LAC,Jason Preston,DNP - Coach's Decision
482,10/31/2022,TOR,Thaddeus Young,DNP - Coach's Decision
483,10/31/2022,IND,Terry Taylor,DNP - Coach's Decision
484,10/31/2022,BKN,Kessler Edwards,DNP - Coach's Decision
485,10/31/2022,BKN,Cam Thomas,DNP - Coach's Decision
486,11/01/2022,CHI,Tony Bradley,DNP - Coach's Decision
487,11/01/2022,CHI,Malcolm Hill,DNP - Coach's Decision
488,11/01/2022,CHI,Marko Simonovic,DNP - Coach's Decision
489,11/01/2022,CHI,Dalen Terry,DNP - Coach's Decision
490,11/01/2022,BKN,Markieff Morris,DNP - Coach's Decision
491,11/01/2022,BKN,Day'Ron Sharpe,DNP - Coach's Decision
492,11/01/2022,ORL,Admiral Schofield,DNP - Coach's Decision
493,11/01/2022,OKC,Mike Muscala,DNP - Coach's Decision
494,11/01/2022,OKC,Jaylin Williams,DNP - Coach's Decision
495,11/01/2022,OKC,Kenrich Williams,DNP - Coach's Decision
496,11/01/2022,MIN,Bryn Forbes,DNP - Coach's Decision
497,11/01/2022,MIN,Nathan Knight,DNP - Coach's Decision
498,11/01/2022,MIN,Austin Rivers,DNP - Coach's Decision
499,11/01/2022,PHX,Josh Okogie,DNP - Coach's Decision
500,11/01/2022,PHX,Duane Washington Jr.,DNP - Coach's Decision
501,11/01/2022,GSW,Patrick Baldwin Jr.,DNP - Coach's Decision
502,11/01/2022,GSW,Jonathan Kuminga,DNP - Coach's Decision
503,11/01/2022,GSW,Ryan Rollins,DNP - Coach's Decision
504,11/01/2022,MIA,Udonis Haslem,DNP - Coach's Decision
505,11/01/2022,MIA,Haywood Highsmith,DNP - Coach's Decision
506,11/01/2022,MIA,Nikola Jovic,DNP - Coach's Decision
507,11/01/2022,MIA,Dru Smith,DNP - Coach's Decision
508,11/02/2022,SAC,Alex Len,DNP - Coach's Decision
509,11/02/2022,SAC,Chimezie Metu,DNP - Coach's Decision
510,11/02/2022,SAC,KZ Okpala,DNP - Coach's Decision
511,11/02/2022,MIA,Udonis Haslem,DNP - Coach's Decision
512,11/02/2022,MIA,Haywood Highsmith,DNP - Coach's Decision
513,11/02/2022,MIA,Nikola Jovic,DNP - Coach's Decision
514,11/02/2022,MIA,Dru Smith,DNP - Coach's Decision
515,11/02/2022,MEM,Kennedy Chandler,DNP - Coach's Decision
516,11/02/2022,MEM,Jake LaRavia,DNP - Coach's Decision
517,11/02/2022,MEM,Kenneth Lofton Jr.,DNP - Coach's Decision
518,11/02/2022,MEM,Xavier Tillman,DNP - Coach's Decision
519,11/02/2022,MEM,Vince Williams Jr.,DNP - Coach's Decision
520,11/02/2022,POR,Greg Brown III,DNP - Coach's Decision
521,11/02/2022,POR,Jabari Walker,DNP - Coach's Decision
522,11/02/2022,NOP,Willy Hernangomez,DNP - Coach's Decision
523,11/02/2022,NOP,Dereon Seabron,DNP - Coach's Decision
524,11/02/2022,NOP,Garrett Temple,DNP - Coach's Decision
525,11/02/2022,LAL,Max Christie,DNP - Coach's Decision
526,11/02/2022,LAL,Damian Jones,DNP - Coach's Decision
527,11/02/2022,LAL,Kendrick Nunn,DNP - Coach's Decision
528,11/02/2022,LAL,Juan Toscano-Anderson,DNP - Coach's Decision
529,11/02/2022,BOS,Blake Griffin,DNP - Coach's Decision
530,11/02/2022,BOS,Justin Jackson,DNP - Coach's Decision
531,11/02/2022,BOS,Payton Pritchard,DNP - Coach's Decision
532,11/02/2022,BOS,Noah Vonleh,DNP - Coach's Decision
533,11/02/2022,CLE,Mamadi Diakite,DNP - Coach's Decision
534,11/02/2022,CLE,Lamar Stevens,DNP - Coach's Decision
535,11/02/2022,CLE,Dylan Windler,DNP - Coach's Decision
536,11/02/2022,LAC,Brandon Boston Jr.,DNP - Coach's Decision
537,11/02/2022,HOU,Josh Christopher,DNP - Coach's Decision
538,11/02/2022,HOU,Boban Marjanovic,DNP - Coach's Decision
539,11/02/2022,CHI,Tony Bradley,DNP - Coach's Decision
540,11/02/2022,CHI,Malcolm Hill,DNP - Coach's Decision
541,11/02/2022,CHI,Marko Simonovic,DNP - Coach's Decision
542,11/02/2022,WAS,Johnny Davis,DNP - Coach's Decision
543,11/02/2022,WAS,Taj Gibson,DNP - Coach's Decision
544,11/02/2022,WAS,Jordan Goodwin,DNP - Coach's Decision
545,11/02/2022,PHI,Furkan Korkmaz,DNP - Coach's Decision
546,11/02/2022,ATL,Jarrett Culver,DNP - Coach's Decision
547,11/02/2022,NYK,Ryan Arcidiacono,DNP - Coach's Decision
548,11/02/2022,NYK,Miles McBride,DNP - Coach's Decision
549,11/02/2022,NYK,Svi Mykhailiuk,DNP - Coach's Decision
550,11/02/2022,NYK,Jericho Sims,DNP - Coach's Decision
551,11/02/2022,UTA,Ochai Agbaji,DNP - Coach's Decision
552,11/02/2022,UTA,Nickeil Alexander-Walker,DNP - Coach's Decision
553,11/02/2022,UTA,Udoka Azubuike,DNP - Coach's Decision
554,11/02/2022,DAL,Facundo Campazzo,DNP - Coach's Decision
555,11/02/2022,DAL,Jaden Hardy,DNP - Coach's Decision
556,11/02/2022,DAL,Theo Pinson,DNP - Coach's Decision
557,11/03/2022,DEN,Vlatko Cancar,DNP - Coach's Decision
558,11/03/2022,DEN,DeAndre Jordan,DNP - Coach's Decision
559,11/03/2022,OKC,Isaiah Joe,DNP - Coach's Decision
560,11/03/2022,OKC,Aaron Wiggins,DNP - Coach's Decision
561,11/03/2022,GSW,Patrick Baldwin Jr.,DNP - Coach's Decision
562,11/03/2022,GSW,Jonathan Kuminga,DNP - Coach's Decision
563,11/03/2022,GSW,Ryan Rollins,DNP - Coach's Decision
564,11/03/2022,ORL,Admiral Schofield,DNP - Coach's Decision
565,11/04/2022,CHI,Tony Bradley,DNP - Coach's Decision
566,11/04/2022,CHI,Malcolm Hill,DNP - Coach's Decision
567,11/04/2022,CHI,Dalen Terry,DNP - Coach's Decision
568,11/04/2022,BOS,Blake Griffin,DNP - Coach's Decision
569,11/04/2022,BOS,Justin Jackson,DNP - Coach's Decision
570,11/04/2022,BOS,Payton Pritchard,DNP - Coach's Decision
571,11/04/2022,BOS,Noah Vonleh,DNP - Coach's Decision
572,11/04/2022,MIL,Serge Ibaka,DNP - Coach's Decision
573,11/04/2022,MIN,Bryn Forbes,DNP - Coach's Decision
574,11/04/2022,MIN,Nathan Knight,DNP - Coach's Decision
575,11/04/2022,MIN,Austin Rivers,DNP - Coach's Decision
576,11/04/2022,NYK,Ryan Arcidiacono,DNP - Coach's Decision
577,11/04/2022,NYK,Miles McBride,DNP - Coach's Decision
578,11/04/2022,NYK,Svi Mykhailiuk,DNP - Coach's Decision
579,11/04/2022,TOR,Jeff Dowtin Jr.,DNP - Coach's Decision
580,11/04/2022,TOR,Malachi Flynn,DNP - Coach's Decision
581,11/04/2022,TOR,Juancho Hernangomez,DNP - Coach's Decision
582,11/04/2022,DAL,Facundo Campazzo,DNP - Coach's Decision
583,11/04/2022,DAL,Theo Pinson,DNP - Coach's Decision
584,11/04/2022,MIA,Jamal Cain,DNP - Coach's Decision
585,11/04/2022,MIA,Udonis Haslem,DNP - Coach's Decision
586,11/04/2022,MIA,Dru Smith,DNP - Coach's Decision
587,11/04/2022,IND,Goga Bitadze,DNP - Coach's Decision
588,11/04/2022,IND,James Johnson,DNP - Coach's Decision
589,11/04/2022,IND,Aaron Nesmith,DNP - Injury/Illness - Right Foot; Soreness
590,11/04/2022,IND,Terry Taylor,DNP - Coach's Decision
591,11/04/2022,GSW,Andrew Wiggins,DNP - Injury/Illness - Left Foot; Soreness
592,11/04/2022,NOP,Dyson Daniels,DNP - Coach's Decision
593,11/04/2022,NOP,Jaxson Hayes,DNP - Coach's Decision
594,11/04/2022,NOP,Willy Hernangomez,DNP - Coach's Decision
595,11/04/2022,NOP,Garrett Temple,DNP - Coach's Decision
596,11/04/2022,LAC,Brandon Boston Jr.,DNP - Coach's Decision
597,11/04/2022,LAC,Moses Brown,DNP - Coach's Decision
598,11/04/2022,SAS,Gorgui Dieng,DNP - Coach's Decision
599,11/04/2022,SAS,Jordan Hall,DNP - Coach's Decision
600,11/04/2022,POR,Greg Brown III,DNP - Coach's Decision
601,11/04/2022,POR,John Butler Jr.,DNP - Coach's Decision
602,11/04/2022,MEM,Kenneth Lofton Jr.,DNP - Coach's Decision
603,11/05/2022,SAC,Matthew Dellavedova,DNP - Coach's Decision
604,11/05/2022,SAC,Alex Len,DNP - Coach's Decision
605,11/05/2022,SAC,KZ Okpala,DNP - Coach's Decision
606,11/05/2022,ORL,Mo Bamba,DNP - Coach's Decision
607,11/05/2022,ORL,Caleb Houstan,DNP - Coach's Decision
608,11/05/2022,NOP,Jaxson Hayes,DNP - Coach's Decision
609,11/05/2022,NOP,Willy Hernangomez,DNP - Coach's Decision
610,11/05/2022,NOP,Garrett Temple,DNP - Coach's Decision
611,11/05/2022,ATL,Jarrett Culver,DNP - Coach's Decision
612,11/05/2022,ATL,Trent Forrest,DNP - Coach's Decision
613,11/05/2022,ATL,AJ Griffin,DNP - Coach's Decision
614,11/05/2022,ATL,Frank Kaminsky,DNP - Coach's Decision
615,11/05/2022,ATL,Vit Krejci,DNP - Coach's Decision
616,11/05/2022,ATL,Tyrese Martin,DNP - Coach's Decision
617,11/05/2022,BKN,Day'Ron Sharpe,DNP - Coach's Decision
618,11/05/2022,CHA,Kai Jones,DNP - Coach's Decision
619,11/05/2022,CHA,Bryce McGowens,DNP - Coach's Decision
620,11/05/2022,MIN,Bryn Forbes,DNP - Coach's Decision
621,11/05/2022,BOS,Justin Jackson,DNP - Coach's Decision
622,11/05/2022,BOS,Luke Kornet,DNP - Coach's Decision
623,11/05/2022,BOS,Payton Pritchard,DNP - Coach's Decision
624,11/05/2022,NYK,Ryan Arcidiacono,DNP - Coach's Decision
625,11/05/2022,NYK,Miles McBride,DNP - Coach's Decision
626,11/05/2022,NYK,Svi Mykhailiuk,DNP - Coach's Decision
627,11/06/2022,CHI,Tony Bradley,DNP - Coach's Decision
628,11/06/2022,CHI,Malcolm Hill,DNP - Coach's Decision
629,11/06/2022,TOR,Dalano Banton,DNP - Coach's Decision
630,11/06/2022,TOR,Malachi Flynn,DNP - Coach's Decision
631,11/06/2022,TOR,Juancho Hernangomez,DNP - Coach's Decision
632,11/06/2022,CLE,Mamadi Diakite,DNP - Coach's Decision
633,11/06/2022,CLE,Raul Neto,DNP - Coach's Decision
634,11/06/2022,CLE,Lamar Stevens,DNP - Coach's Decision
635,11/06/2022,LAL,Damian Jones,DNP - Coach's Decision
636,11/06/2022,UTA,Ochai Agbaji,DNP - Coach's Decision
637,11/06/2022,UTA,Udoka Azubuike,DNP - Coach's Decision
638,11/06/2022,UTA,Simone Fontecchio,DNP - Coach's Decision
639,11/06/2022,LAC,Brandon Boston Jr.,DNP - Coach's Decision
640,11/06/2022,LAC,Moses Brown,DNP - Coach's Decision
641,11/06/2022,MEM,Kennedy Chandler,DNP - Coach's Decision
642,11/06/2022,MEM,Vince Williams Jr.,DNP - Coach's Decision
643,11/07/2022,DEN,Vlatko Cancar,DNP - Coach's Decision
644,11/07/2022,DEN,Davon Reed,DNP - Coach's Decision
645,11/07/2022,SAS,Malaki Branham,DNP - Coach's Decision
646,11/07/2022,SAS,Gorgui Dieng,DNP - Coach's Decision
647,11/07/2022,SAS,Jordan Hall,DNP - Coach's Decision
648,11/07/2022,BOS,Blake Griffin,DNP - Coach's Decision
649,11/07/2022,BOS,Justin Jackson,DNP - Coach's Decision
650,11/07/2022,BOS,Mfiondu Kabengele,DNP - Coach's Decision
651,11/07/2022,BOS,Payton Pritchard,DNP - Coach's Decision
652,11/07/2022,MEM,Kennedy Chandler,DNP - Coach's Decision
653,11/07/2022,MEM,Vince Williams Jr.,DNP - Coach's Decision
654,11/07/2022,OKC,Isaiah Joe,DNP - Coach's Decision
655,11/07/2022,OKC,Lindy Waters III,DNP - Coach's Decision
656,11/07/2022,OKC,Aaron Wiggins,DNP - Coach's Decision
657,11/07/2022,OKC,Jaylin Williams,DNP - Coach's Decision
658,11/07/2022,DET,Cory Joseph,DNP - Coach's Decision
659,11/07/2022,DET,Kevin Knox II,DNP - Coach's Decision
660,11/07/2022,DET,Rodney McGruder,DNP - Coach's Decision
661,11/07/2022,DET,Nerlens Noel,DNP - Coach's Decision
662,11/07/2022,HOU,Josh Christopher,DNP - Coach's Decision
663,11/07/2022,HOU,Boban Marjanovic,DNP - Coach's Decision
664,11/07/2022,HOU,TyTy Washington Jr.,DNP - Coach's Decision
665,11/07/2022,ORL,R.J. Hampton,DNP - Coach's Decision
666,11/07/2022,ORL,Admiral Schofield,DNP - Coach's Decision
667,11/07/2022,CLE,Mamadi Diakite,DNP - Coach's Decision
668,11/07/2022,CLE,Robin Lopez,DNP - Coach's Decision
669,11/07/2022,CLE,Raul Neto,DNP - Coach's Decision
670,11/07/2022,CLE,Lamar Stevens,DNP - Coach's Decision
671,11/07/2022,LAC,Brandon Boston Jr.,DNP - Coach's Decision
672,11/07/2022,LAC,Moses Brown,DNP - Coach's Decision
673,11/07/2022,LAC,Amir Coffey,DNP - Coach's Decision
674,11/07/2022,LAC,Jason Preston,DNP - Coach's Decision
675,11/07/2022,NOP,Dyson Daniels,DNP - Coach's Decision
676,11/07/2022,NOP,Jaxson Hayes,DNP - Coach's Decision
677,11/07/2022,NOP,Willy Hernangomez,DNP - Coach's Decision
678,11/07/2022,IND,Goga Bitadze,DNP - Coach's Decision
679,11/07/2022,IND,Oshae Brissett,DNP - Coach's Decision
680,11/07/2022,IND,James Johnson,DNP - Coach's Decision
681,11/07/2022,IND,Aaron Nesmith,DNP - Injury/Illness - Right Foot; Soreness
682,11/07/2022,IND,Trevelin Queen,DNP - Coach's Decision
683,11/07/2022,WAS,Johnny Davis,DNP - Coach's Decision
684,11/07/2022,CHA,Kai Jones,DNP - Coach's Decision
685,11/07/2022,CHA,Bryce McGowens,DNP - Coach's Decision
686,11/07/2022,CHA,Mark Williams,DNP - Coach's Decision
687,11/07/2022,BKN,Markieff Morris,DNP - Coach's Decision
688,11/07/2022,DAL,Facundo Campazzo,DNP - Coach's Decision
689,11/07/2022,DAL,Jaden Hardy,DNP - Coach's Decision
690,11/07/2022,DAL,Frank Ntilikina,DNP - Coach's Decision
691,11/07/2022,DAL,Theo Pinson,DNP - Coach's Decision
692,11/07/2022,PHI,Montrezl Harrell,DNP - Coach's Decision
693,11/07/2022,PHI,Furkan Korkmaz,DNP - Coach's Decision
694,11/07/2022,PHI,Jaden Springer,DNP - Coach's Decision
695,11/07/2022,POR,Greg Brown III,DNP - Coach's Decision
696,11/07/2022,POR,Keon Johnson,DNP - Coach's Decision
697,11/07/2022,POR,Jabari Walker,DNP - Coach's Decision
698,11/07/2022,MIA,Haywood Highsmith,DNP - Coach's Decision
699,11/07/2022,MIA,Nikola Jovic,DNP - Coach's Decision
700,11/07/2022,MIA,Dru Smith,DNP - Coach's Decision
701,11/07/2022,SAC,Matthew Dellavedova,DNP - Coach's Decision
702,11/07/2022,SAC,Richaun Holmes,DNP - Coach's Decision
703,11/07/2022,SAC,Alex Len,DNP - Coach's Decision
704,11/07/2022,SAC,Chima Moneke,DNP - Coach's Decision
705,11/07/2022,SAC,KZ Okpala,DNP - Coach's Decision
706,11/07/2022,GSW,JaMychal Green,DNP - Coach's Decision
707,11/07/2022,GSW,James Wiseman,DNP - Coach's Decision
708,11/09/2022,DEN,Christian Braun,DNP - Coach's Decision
709,11/09/2022,DEN,Vlatko Cancar,DNP - Coach's Decision
710,11/09/2022,DEN,Zeke Nnaji,DNP - Coach's Decision
711,11/09/2022,DEN,Davon Reed,DNP - Coach's Decision
712,11/09/2022,IND,James Johnson,DNP - Coach's Decision
713,11/09/2022,IND,Terry Taylor,DNP - Coach's Decision
714,11/09/2022,BOS,Blake Griffin,DNP - Coach's Decision
715,11/09/2022,BOS,Mfiondu Kabengele,DNP - Coach's Decision
716,11/09/2022,LAC,Robert Covington,DNP - Coach's Decision
717,11/09/2022,HOU,Josh Christopher,DNP - Coach's Decision
718,11/09/2022,HOU,Boban Marjanovic,DNP - Coach's Decision
719,11/09/2022,HOU,TyTy Washington Jr.,DNP - Coach's Decision
720,11/09/2022,TOR,Jeff Dowtin Jr.,DNP - Coach's Decision
721,11/09/2022,TOR,Malachi Flynn,DNP - Coach's Decision
722,11/09/2022,TOR,Ron Harper Jr.,DNP - Coach's Decision
723,11/09/2022,TOR,Juancho Hernangomez,DNP - Coach's Decision
724,11/09/2022,POR,Greg Brown III,DNP - Coach's Decision
725,11/09/2022,POR,John Butler Jr.,DNP - Coach's Decision
726,11/09/2022,CHA,Kai Jones,DNP - Coach's Decision
727,11/09/2022,CHA,Bryce McGowens,DNP - Coach's Decision
728,11/09/2022,CHA,Mark Williams,DNP - Coach's Decision
729,11/09/2022,MIL,Thanasis Antetokounmpo,DNP - Coach's Decision
730,11/09/2022,CLE,Raul Neto,DNP - Coach's Decision
731,11/09/2022,CLE,Lamar Stevens,DNP - Coach's Decision
732,11/09/2022,SAC,Terence Davis,DNP - Coach's Decision
733,11/09/2022,SAC,Matthew Dellavedova,DNP - Coach's Decision
734,11/09/2022,SAC,Richaun Holmes,DNP - Coach's Decision
735,11/09/2022,SAC,Alex Len,DNP - Coach's Decision
736,11/09/2022,SAC,Chima Moneke,DNP - Coach's Decision
737,11/09/2022,SAC,KZ Okpala,DNP - Coach's Decision
738,11/09/2022,MEM,Kennedy Chandler,DNP - Coach's Decision
739,11/09/2022,MEM,Xavier Tillman,DNP - Coach's Decision
740,11/09/2022,MEM,Vince Williams Jr.,DNP - Coach's Decision
741,11/09/2022,SAS,Keita Bates-Diop,DNP - Coach's Decision
742,11/09/2022,SAS,Gorgui Dieng,DNP - Coach's Decision
743,11/09/2022,SAS,Jordan Hall,DNP - Coach's Decision
744,11/09/2022,SAS,Isaiah Roby,DNP - Coach's Decision
745,11/09/2022,UTA,Nickeil Alexander-Walker,DNP - Coach's Decision
746,11/09/2022,UTA,Udoka Azubuike,DNP - Coach's Decision
747,11/09/2022,UTA,Simone Fontecchio,DNP - Coach's Decision
748,11/09/2022,ATL,Jarrett Culver,DNP - Coach's Decision
749,11/09/2022,ATL,Frank Kaminsky,DNP - Coach's Decision
750,11/09/2022,ATL,Vit Krejci,DNP - Coach's Decision
751,11/09/2022,ATL,Tyrese Martin,DNP - Coach's Decision
752,11/09/2022,DAL,Facundo Campazzo,DNP - Coach's Decision
753,11/09/2022,DAL,Jaden Hardy,DNP - Coach's Decision
754,11/09/2022,DAL,Frank Ntilikina,DNP - Coach's Decision
755,11/09/2022,DAL,Theo Pinson,DNP - Coach's Decision
756,11/09/2022,NOP,Dyson Daniels,DNP - Coach's Decision
757,11/09/2022,NOP,Jaxson Hayes,DNP - Coach's Decision
758,11/09/2022,CHI,Tony Bradley,DNP - Coach's Decision
759,11/09/2022,CHI,Dalen Terry,DNP - Coach's Decision
760,11/09/2022,PHX,Duane Washington Jr.,DNP - Coach's Decision
761,11/09/2022,MIN,Bryn Forbes,DNP - Coach's Decision
762,11/09/2022,MIN,Naz Reid,DNP - Coach's Decision
763,11/09/2022,MIN,Austin Rivers,DNP - Injury/Illness - N/A; Illness
764,11/10/2022,ATL,Trent Forrest,DNP - Coach's Decision
765,11/10/2022,ATL,Frank Kaminsky,DNP - Coach's Decision
766,11/10/2022,ATL,Vit Krejci,DNP - Coach's Decision
767,11/10/2022,ATL,Tyrese Martin,DNP - Coach's Decision
768,11/10/2022,POR,Greg Brown III,DNP - Coach's Decision
769,11/10/2022,POR,John Butler Jr.,DNP - Coach's Decision
770,11/10/2022,NOP,Dyson Daniels,DNP - Coach's Decision
771,11/10/2022,NOP,Jaxson Hayes,DNP - Coach's Decision
772,11/10/2022,NOP,Willy Hernangomez,DNP - Coach's Decision
773,11/10/2022,NOP,Garrett Temple,DNP - Coach's Decision
774,11/10/2022,CHA,Kai Jones,DNP - Coach's Decision
775,11/10/2022,MIA,Udonis Haslem,DNP - Coach's Decision
776,11/10/2022,MIA,Haywood Highsmith,DNP - Coach's Decision
777,11/10/2022,MIA,Nikola Jovic,DNP - Coach's Decision
778,11/10/2022,MIA,Dru Smith,DNP - Coach's Decision
779,11/10/2022,WAS,Vernon Carey Jr.,DNP - Coach's Decision
780,11/10/2022,WAS,Johnny Davis,DNP - Coach's Decision
781,11/11/2022,OKC,Mike Muscala,DNP - Coach's Decision
782,11/11/2022,OKC,Jeremiah Robinson-Earl,DNP - Coach's Decision
783,11/11/2022,SAC,Matthew Dellavedova,DNP - Coach's Decision
784,11/11/2022,SAC,Richaun Holmes,DNP - Coach's Decision
785,11/11/2022,SAC,Alex Len,DNP - Coach's Decision
786,11/11/2022,SAC,KZ Okpala,DNP - Coach's Decision
787,11/11/2022,LAL,Kendrick Nunn,DNP - Coach's Decision
788,11/11/2022,LAL,Matt Ryan,DNP - Coach's Decision
789,11/11/2022,CLE,Robin Lopez,DNP - Coach's Decision
790,11/11/2022,CLE,Raul Neto,DNP - Coach's Decision
791,11/11/2022,CLE,Lamar Stevens,DNP - Coach's Decision
792,11/11/2022,GSW,JaMychal Green,DNP - Coach's Decision
